Sex,Team,Year,Medal,ID
F,Japan,2016,Bronze,25553
M,Japan,2004,Bronze,25554
F,Japan,1992,Bronze,25555
F,Japan,1992,Bronze,25556
F,Japan,2016,Bronze,25709
F,Japan,2000,Bronze,25733
M,Japan,1996,Silver,25735
F,Japan,1964,Bronze,25736
M,Japan,2016,Gold,25737
M,Japan,1952,Bronze,25738
M,Japan,1956,Silver,25739
M,Japan,1956,Silver,25740
M,Japan,1956,Bronze,25741
M,Japan,1956,Gold,25742
M,Japan,1956,Silver,25743
M,Japan,1960,Silver,25744
M,Japan,1960,Gold,25745
M,Japan,1960,Gold,25746
M,Japan,1960,Bronze,25747
M,Japan,1960,Gold,25748
M,Japan,1960,Bronze,25749
M,Japan,1964,Gold,25750
F,Japan,2014,Bronze,25755
M,Japan,1960,Silver,25874
M,Japan,1960,Bronze,25875
M,Japan,1988,Bronze,25876
M,Japan,1932,Bronze,25901
M,Japan,1992,Bronze,25902
M,Japan,1984,Silver,25969
M,Japan,1988,Silver,25970
M,Japan,2016,Silver,25971
M,Japan,1996,Bronze,25972
M,Japan,2008,Silver,25973
M,Japan,2012,Silver,25974
F,Japan,1984,Bronze,25975
F,Japan,2012,Bronze,25978
M,Japan,1932,Bronze,26071
M,Japan,1996,Silver,30113
F,Japan,2000,Silver,30130
F,Japan,2004,Bronze,30131
M,Japan,1998,Gold,30132
M,Japan,1984,Gold,30133
M,Japan,1988,Gold,30134
M,Japan,1984,Bronze,30135
M,Japan,1992,Bronze,30143
F,Japan,2012,Silver,30144
F,Japan,2004,Bronze,30145
F,Japan,2008,Gold,30146
M,Japan,2016,Silver,30147
M,Japan,1932,Silver,30148
M,Japan,2008,Silver,30150
F,Japan,2004,Bronze,30151
M,Japan,1984,Bronze,30152
F,Japan,1992,Bronze,30154
F,Japan,2012,Bronze,30160
M,Japan,1964,Gold,30166
F,Japan,2012,Silver,30259
F,Japan,2012,Bronze,30388
M,Japan,1956,Gold,30463
F,Japan,1964,Gold,30464
M,Japan,1928,Silver,30470
M,Japan,2008,Bronze,30475
M,Japan,1988,Gold,30477
F,Japan,2004,Bronze,30478
F,Japan,2008,Gold,30479
M,Japan,1992,Bronze,30480
M,Japan,1968,Silver,30481
M,Japan,1972,Gold,30482
M,Japan,1996,Silver,30483
M,Japan,1988,Bronze,30484
M,Japan,1992,Bronze,30485
M,Japan,1964,Bronze,30486
F,Japan,2004,Bronze,30487
F,Japan,1998,Gold,30489
F,Japan,2002,Bronze,30490
F,Japan,2012,Silver,30567
M,Japan,2004,Bronze,31310
M,Japan,1972,Gold,31311
M,Japan,2016,Bronze,31438
F,Japan,2004,Gold,31689
M,Japan,1932,Silver,31690
F,Japan,1964,Gold,31691
F,Japan,1996,Silver,31703
F,Japan,1972,Silver,31712
M,Japan,1968,Silver,31714
M,Japan,1972,Gold,31715
M,Japan,1998,Gold,31717
M,Japan,1998,Bronze,31718
M,Japan,2002,Silver,31719
M,Japan,1960,Bronze,31720
M,Japan,2004,Bronze,31721
M,Japan,2014,Bronze,31722
M,Japan,2012,Bronze,31723
F,Japan,2012,Bronze,31726
M,Japan,2000,Silver,31727
F,Japan,1964,Gold,31728
F,Japan,1972,Silver,31729
M,Japan,1968,Silver,31735
M,Japan,2016,Gold,31736
M,Japan,2016,Bronze,31737
F,Japan,1972,Silver,31738
F,Japan,1976,Gold,31739
F,Japan,1964,Bronze,31740
F,Japan,1968,Silver,31745
M,Japan,1964,Bronze,31763
M,Japan,1932,Silver,32586
F,Japan,2008,Gold,32676
M,Japan,1936,Gold,32684
M,Japan,1976,Gold,32716
M,Japan,1984,Bronze,32759
M,Japan,1984,Bronze,32760
M,Japan,2008,Silver,33665
M,Japan,1964,Bronze,33667
M,Japan,1976,Bronze,33668
F,Japan,1996,Bronze,33669
F,Japan,2000,Silver,33670
F,Japan,2012,Silver,33671
M,Japan,1992,Bronze,33672
M,Japan,1996,Silver,33673
M,Japan,1936,Gold,33674
F,Japan,1984,Bronze,33675
M,Japan,1992,Bronze,33676
M,Japan,1968,Bronze,33677
M,Japan,1988,Gold,33837
F,Japan,2004,Silver,33838
F,Japan,2008,Bronze,33839
M,Japan,1952,Silver,33840
M,Japan,1952,Silver,33841
M,Japan,2004,Gold,33842
F,Japan,2012,Bronze,33843
F,Japan,2012,Silver,33844
F,Japan,2012,Bronze,33845
M,Japan,1936,Bronze,33846
F,Japan,2010,Silver,34144
F,Japan,1996,Bronze,34147
F,Japan,2000,Silver,34148
F,Japan,2000,Silver,34149
F,Japan,2004,Silver,34150
F,Japan,2004,Silver,34151
F,Japan,2016,Gold,34152
M,Japan,1936,Gold,34163
M,Japan,1972,Gold,34164
M,Japan,1972,Bronze,34165
M,Japan,1936,Bronze,34187
M,Japan,1936,Gold,34188
F,Japan,2000,Silver,34189
M,Japan,1996,Silver,34190
M,Japan,1976,Gold,34194
M,Japan,1984,Bronze,34195
F,Japan,2016,Gold,34196
M,Japan,2010,Bronze,34197
F,Japan,1996,Bronze,34198
F,Japan,2000,Gold,34199
M,Japan,2004,Bronze,34200
M,Japan,2008,Silver,34201
M,Japan,1928,Bronze,34202
M,Japan,1928,Silver,34203
M,Japan,1992,Bronze,34204
F,Japan,2012,Silver,34205
M,Japan,2016,Bronze,34206
F,Japan,1992,Bronze,34207
F,Japan,2000,Silver,34208
F,Japan,2004,Bronze,34209
F,Japan,1968,Silver,34210
F,Japan,1976,Gold,34211
F,Japan,1996,Bronze,34212
F,Japan,2000,Silver,34213
F,Japan,2000,Silver,34214
F,Japan,2004,Silver,34215
F,Japan,2004,Silver,34216
M,Japan,1952,Silver,34217
M,Japan,1956,Silver,34218
M,Japan,1956,Bronze,34219
M,Japan,1956,Bronze,34220
M,Japan,1956,Bronze,34221
M,Japan,1960,Gold,34222
M,Japan,1960,Silver,34223
F,Japan,2012,Bronze,34224
M,Japan,2014,Bronze,34225
F,Japan,2014,Silver,34226
M,Japan,2000,Gold,34230
F,Japan,2000,Silver,34279
F,Japan,1992,Silver,34283
F,Japan,1996,Silver,34284
F,Japan,2000,Gold,34285
F,Japan,2004,Gold,34286
F,Japan,2008,Bronze,34287
M,Japan,2004,Bronze,34300
M,Japan,1960,Bronze,34301
F,Japan,1992,Silver,34303
F,Japan,1996,Silver,34304
F,Japan,2012,Silver,34305
F,Japan,1996,Bronze,34306
M,Japan,2012,Silver,34307
F,Japan,2000,Bronze,34308
F,Japan,1988,Bronze,34309
F,Japan,1960,Bronze,34310
M,Japan,2012,Silver,34311
M,Japan,2016,Gold,34312
F,Japan,1964,Bronze,34313
M,Japan,1996,Silver,34341
M,Japan,2004,Bronze,34342
F,Japan,1964,Gold,34345
M,Japan,1952,Silver,34346
F,Japan,2004,Gold,34347
F,Japan,2008,Gold,34348
M,Japan,2012,Bronze,34447
F,Japan,1992,Bronze,34448
F,Japan,2000,Silver,34454
F,Japan,2004,Silver,34455
M,Japan,1936,Gold,34581
F,Japan,2012,Bronze,34582
F,Japan,2012,Bronze,34583
M,Japan,2004,Bronze,35099
M,Japan,1992,Bronze,35116
M,Japan,1992,Bronze,35129
M,Japan,2004,Gold,35172
M,Japan,2004,Silver,35173
M,Japan,2008,Silver,35174
M,Japan,1960,Bronze,35175
M,Japan,1984,Gold,35176
M,Japan,1968,Bronze,35177
F,Japan,2016,Gold,35296
M,Japan,1932,Gold,35350
M,Japan,1964,Bronze,35565
F,Japan,1964,Bronze,35566
F,Japan,2004,Gold,35567
F,Japan,2008,Silver,35568
M,Japan,1968,Gold,35569
M,Japan,1972,Gold,35570
M,Japan,1972,Gold,35571
M,Japan,1972,Bronze,35572
M,Japan,1976,Bronze,35573
M,Japan,1976,Gold,35574
M,Japan,1976,Silver,35575
M,Japan,1976,Bronze,35576
M,Japan,1976,Gold,35577
M,Japan,2008,Silver,35578
M,Japan,2004,Gold,35579
M,Japan,1956,Silver,35580
M,Japan,1960,Gold,35583
M,Japan,1960,Bronze,35584
M,Japan,1964,Silver,35585
M,Japan,1964,Gold,35586
M,Japan,1964,Silver,35587
M,Japan,1964,Silver,35588
M,Japan,1928,Gold,35589
M,Japan,1932,Gold,35590
M,Japan,2008,Silver,35774
M,Japan,2008,Silver,35775
M,Japan,2012,Gold,35776
M,Japan,2012,Silver,35777
M,Japan,2012,Silver,35778
M,Japan,2016,Gold,35779
M,Japan,2016,Gold,35780
M,Japan,2004,Gold,35781
M,Japan,2008,Gold,35782
F,Japan,2012,Bronze,35793
M,Japan,2004,Bronze,35794
M,Japan,1998,Bronze,35795
M,Japan,1976,Gold,35796
F,Japan,2004,Gold,35797
F,Japan,2008,Gold,35798
F,Japan,2012,Bronze,35799
F,Japan,2004,Bronze,35800
F,Japan,2008,Gold,35801
M,Japan,1952,Silver,35802
M,Japan,1952,Bronze,35803
M,Japan,1964,Gold,35804
M,Japan,1968,Gold,35805
M,Japan,1932,Silver,35939
M,Japan,1936,Silver,35964
M,Japan,1936,Bronze,35965
F,Japan,2000,Silver,35968
F,Japan,2004,Bronze,35969
M,Japan,2004,Bronze,37200
M,Japan,1972,Silver,37201
M,Japan,2004,Bronze,37202
M,Japan,1992,Bronze,37252
M,Japan,2014,Silver,37546
M,Japan,1992,Bronze,37547
M,Japan,1992,Silver,37548
M,Japan,1960,Bronze,37549
M,Japan,1968,Bronze,37550
M,Japan,1964,Gold,37551
M,Japan,1968,Bronze,38759
M,Japan,1980,Silver,38761
F,Japan,2016,Bronze,38781
F,Japan,2004,Bronze,38782
F,Japan,2008,Gold,38783
F,Japan,2000,Silver,38784
M,Japan,1988,Bronze,38785
M,Japan,2016,Silver,38786
F,Japan,2012,Bronze,38788
M,Japan,1968,Bronze,38789
F,Japan,2000,Silver,38790
F,Japan,2004,Bronze,38791
F,Japan,1994,Bronze,38792
M,Japan,1984,Bronze,38793
M,Japan,2004,Silver,38794
M,Japan,2004,Silver,38795
M,Japan,2004,Bronze,38796
M,Japan,1988,Bronze,38797
M,Japan,2012,Silver,38798
M,Japan,2016,Gold,38799
M,Japan,1956,Silver,38800
M,Japan,1956,Silver,38801
M,Japan,1960,Silver,38802
M,Japan,1960,Silver,38803
M,Japan,1964,Bronze,38804
M,Japan,1964,Gold,38805
M,Japan,1964,Gold,38806
F,Japan,2000,Bronze,38807
F,Japan,1972,Silver,38808
M,Japan,1984,Gold,38809
M,Japan,1984,Bronze,38810
F,Japan,1972,Silver,38811
M,Japan,1972,Gold,38817
F,Japan,1976,Gold,38876
F,Japan,2012,Silver,38877
F,Japan,2004,Silver,39012
M,Japan,1968,Silver,39013
M,Japan,1972,Gold,39014
F,Japan,1976,Gold,39015
M,Japan,1968,Bronze,39016
M,Japan,1932,Gold,39017
M,Japan,2004,Gold,39018
M,Japan,2004,Bronze,39019
F,Japan,2000,Silver,39020
F,Japan,2004,Silver,39021
F,Japan,2000,Silver,39022
M,Japan,2012,Gold,39023
M,Japan,1928,Silver,39024
M,Japan,1992,Gold,39043
F,Japan,2016,Bronze,39044
F,Japan,1976,Gold,39045
F,Japan,2004,Gold,39046
F,Japan,2008,Gold,39047
F,Japan,2012,Gold,39048
F,Japan,2016,Silver,39049
F,Japan,1968,Silver,39050
M,Japan,1964,Gold,39051
M,Japan,1960,Bronze,39052
M,Japan,1964,Bronze,39053
M,Japan,2016,Silver,39054
M,Japan,1956,Silver,39055
M,Japan,1968,Bronze,39117
M,Japan,2008,Bronze,39120
M,Japan,2012,Bronze,39121
M,Japan,1932,Gold,39142
M,Japan,1936,Silver,39143
M,Japan,1936,Gold,39144
F,Japan,2012,Silver,10294
F,Japan,2012,Silver,16099
M,Jordan,2016,Gold,117
M,Kazakhstan,2004,Gold,1198
M,Kazakhstan,2016,Gold,1650
M,Kazakhstan,2000,Silver,2131
M,Kazakhstan,1996,Silver,2441
M,Kazakhstan,1996,Silver,2442
M,Kazakhstan,2008,Bronze,5514
F,Kazakhstan,2012,Gold,5519
M,Kazakhstan,2000,Silver,7590
M,Kazakhstan,2012,Bronze,8386
M,Kazakhstan,2016,Bronze,8387
M,Kazakhstan,2004,Silver,9567
M,Kazakhstan,2012,Bronze,10401
F,Kazakhstan,2016,Bronze,10447
M,Kazakhstan,2004,Silver,11361
F,Kazakhstan,2016,Bronze,11503
F,Kazakhstan,2008,Bronze,11618
M,Kazakhstan,1996,Bronze,14606
M,Kazakhstan,2000,Gold,14607
M,Kazakhstan,2008,Gold,14702
M,Kazakhstan,2012,Gold,14703
M,Kazakhstan,2004,Bronze,16346
M,Kazakhstan,2016,Bronze,16800
M,Kazakhstan,1996,Silver,16867
F,Kazakhstan,2010,Silver,16883
M,Kazakhstan,2004,Silver,18979
F,Kazakhstan,2016,Bronze,19176
M,Kazakhstan,2016,Silver,19936
M,Kazakhstan,2008,Bronze,21494
M,Kazakhstan,1996,Bronze,21501
F,Kazakhstan,2012,Gold,21536
M,Kazakhstan,2004,Bronze,21640
F,Kazakhstan,2012,Bronze,21643
F,Kazakhstan,2016,Silver,21644
M,Kazakhstan,1996,Gold,22733
M,Kazakhstan,2008,Bronze,24186
F,Kazakhstan,2008,Silver,24555
M,Kazakhstan,2012,Silver,25002
M,Kazakhstan,2016,Silver,25003
M,Kazakhstan,1996,Bronze,25004
M,Kazakhstan,1996,Gold,26444
F,Kazakhstan,2012,Gold,27547
F,Kazakhstan,1998,Bronze,28007
M,Kazakhstan,2016,Gold,28377
F,Kazakhstan,2012,Gold,29997
F,Kazakhstan,2016,Bronze,29998
M,Kazakhstan,2012,Gold,30417
M,Kazakhstan,2008,Gold,30452
M,Kazakhstan,2000,Gold,30492
F,Kazakhstan,2016,Bronze,31501
F,Kazakhstan,2008,Bronze,31504
F,Kazakhstan,2000,Gold,31744
M,Kazakhstan,2008,Bronze,31814
M,Kazakhstan,2016,Silver,32390
M,Kazakhstan,1994,Silver,32404
M,Kazakhstan,1994,Gold,32405
M,Kazakhstan,1994,Silver,32406
M,Kazakhstan,1998,Bronze,32407
F,Kazakhstan,2016,Bronze,34014
M,Kazakhstan,2012,Bronze,34319
M,Kazakhstan,2014,Bronze,34565
M,Kazakhstan,2008,Bronze,34570
M,Kazakhstan,2008,Silver,34957
M,Kazakhstan,2004,Silver,35582
M,Kazakhstan,2016,Bronze,35830
F,Kazakhstan,2008,Silver,36520
M,Kazakhstan,2000,Silver,36831
M,Kazakhstan,2012,Gold,36832
M,Kazakhstan,1996,Bronze,36947
F,Kazakhstan,2012,Bronze,36998
M,Kazakhstan,2004,Bronze,38946
M,Kazakhstan,2016,Gold,38947
M,Kazakhstan,2016,Bronze,39314
F,Kazakhstan,2016,Silver,39486
M,Kazakhstan,1996,Gold,39511
M,Kazakhstan,2008,Silver,39513
M,Kazakhstan,1996,Silver,39564
M,Kazakhstan,2000,Silver,39565
M,Kenya,1968,Silver,1229
M,Kenya,1972,Gold,1230
M,Kenya,1984,Bronze,2869
M,Kenya,1992,Gold,2942
M,Kenya,1992,Silver,2976
M,Kenya,1996,Silver,2977
M,Kenya,1968,Gold,2981
M,Kenya,1972,Bronze,3316
M,Kenya,2000,Silver,3317
M,Kenya,1968,Silver,3375
M,Kenya,2008,Gold,4391
M,Kenya,1992,Silver,5345
F,Kenya,2000,Bronze,5425
F,Kenya,2012,Silver,5468
F,Kenya,2012,Bronze,5469
F,Kenya,2016,Gold,5470
F,Kenya,2016,Silver,5471
M,Kenya,1988,Gold,8840
F,Kenya,2008,Gold,15336
F,Kenya,2008,Silver,15443
F,Kenya,2008,Silver,15444
F,Kenya,2012,Silver,15446
M,Kenya,1972,Silver,15539
M,Kenya,1988,Gold,16297
M,Kenya,1968,Gold,16548
M,Kenya,1968,Silver,16549
M,Kenya,1972,Silver,16550
M,Kenya,1972,Gold,16551
M,Kenya,2004,Gold,16625
M,Kenya,2012,Gold,16626
M,Kenya,1996,Gold,16750
F,Kenya,2016,Gold,16908
M,Kenya,1988,Bronze,17125
M,Kenya,2004,Bronze,17190
M,Kenya,2008,Silver,17191
M,Kenya,2016,Gold,17192
M,Kenya,1996,Bronze,17197
M,Kenya,2008,Gold,17198
M,Kenya,1992,Silver,17199
M,Kenya,2012,Bronze,17201
M,Kenya,1964,Bronze,17202
M,Kenya,1968,Silver,17203
M,Kenya,2004,Silver,17206
M,Kenya,2008,Gold,17207
M,Kenya,2016,Gold,17208
M,Kenya,1996,Silver,17209
F,Kenya,2012,Silver,17212
M,Kenya,2012,Silver,17274
M,Kenya,2012,Bronze,17341
M,Kenya,1992,Bronze,17342
F,Kenya,2016,Silver,17356
M,Kenya,2004,Bronze,17660
M,Kenya,1988,Silver,17661
M,Kenya,1968,Silver,17669
M,Kenya,2008,Bronze,17670
F,Kenya,1996,Silver,17835
M,Kenya,1984,Gold,17939
M,Kenya,2000,Gold,18016
M,Kenya,2000,Bronze,18928
M,Kenya,2004,Silver,18929
F,Kenya,2008,Gold,19089
M,Kenya,2012,Bronze,20639
F,Kenya,2008,Bronze,21996
M,Kenya,2008,Bronze,22076
M,Kenya,1972,Bronze,22306
M,Kenya,1972,Bronze,24137
M,Kenya,1984,Bronze,24184
M,Kenya,2012,Bronze,24185
M,Kenya,1992,Bronze,24194
F,Kenya,2004,Silver,24486
F,Kenya,2008,Silver,24487
M,Kenya,2000,Gold,24724
M,Kenya,1988,Gold,24726
M,Kenya,1968,Silver,25260
M,Kenya,1972,Gold,25261
F,Kenya,2016,Silver,25351
F,Kenya,2004,Silver,25390
M,Kenya,1996,Bronze,25760
M,Kenya,1972,Gold,26031
M,Kenya,1988,Gold,29491
M,Kenya,1968,Silver,29780
M,Kenya,2012,Gold,29781
M,Kenya,2016,Gold,29782
M,Kenya,1988,Bronze,30330
M,Kenya,1972,Bronze,30381
M,Kenya,1972,Gold,30382
M,Kenya,1992,Silver,30383
M,Kenya,2008,Bronze,32607
F,Kenya,2016,Gold,33729
M,Kenya,2016,Silver,34359
M,Kenya,1992,Gold,34360
M,Kenya,1968,Bronze,34563
M,Kenya,1968,Gold,34564
M,Kenya,1996,Silver,34594
M,Kenya,2000,Silver,34595
M,Kenya,2016,Silver,35645
M,Kenya,1996,Bronze,37246
M,Kenya,2000,Silver,37247
M,Kenya,1988,Silver,37255
F,Kenya,2016,Bronze,37388
M,Kenya,1988,Gold,37477
M,Kenya,2008,Gold,37479
M,Kenya,1968,Bronze,37525
M,Kenya,1972,Silver,37526
M,Kenya,2008,Bronze,38917
M,Kenya,2016,Silver,38918
F,Kosovo,2016,Gold,16622
M,Kuwait,2000,Bronze,383
M,Kuwait,2012,Bronze,384
M,Kyrgyzstan,2008,Silver,2273
M,Kyrgyzstan,2000,Bronze,32351
M,Kyrgyzstan,2008,Bronze,35762
M,Latvia,1936,Silver,2856
M,Latvia,1936,Bronze,4266
M,Latvia,1932,Silver,6598
M,Latvia,2010,Silver,8213
M,Latvia,2014,Silver,8214
M,Latvia,2000,Silver,9130
M,Latvia,1992,Silver,17442
M,Latvia,1996,Silver,17443
M,Latvia,2008,Silver,18172
M,Latvia,1992,Silver,18809
M,Latvia,1992,Bronze,26083
M,Latvia,2006,Bronze,29750
M,Latvia,2014,Bronze,29751
F,Latvia,2004,Silver,29760
M,Latvia,2004,Silver,30420
M,Latvia,2004,Silver,30619
M,Latvia,2008,Bronze,30620
M,Latvia,2014,Bronze,31823
M,Latvia,2014,Bronze,31826
M,Latvia,2008,Gold,33575
M,Latvia,2012,Gold,33576
F,Latvia,2014,Bronze,35029
M,Latvia,2004,Silver,36477
M,Latvia,2000,Gold,36779
M,Latvia,2000,Bronze,39368
M,Latvia,2014,Silver,8059
M,Latvia,2014,Silver,22705
M,Latvia,2012,Bronze,27480
M,Latvia,2010,Silver,31821
M,Latvia,2014,Bronze,31822
M,Latvia,2010,Silver,31824
M,Latvia,2014,Bronze,31825
M,Latvia,2012,Bronze,32372
M,Latvia,2014,Silver,33541
M,Latvia,2014,Silver,36803
M,Lebanon,1980,Bronze,2194
M,Lebanon,1952,Silver,5505
M,Lebanon,1952,Bronze,34167
M,Lebanon,1972,Silver,34382
M,Liechtenstein,1988,Bronze,10243
M,Liechtenstein,1976,Bronze,10244
F,Liechtenstein,1984,Bronze,17891
M,Liechtenstein,1980,Silver,37848
M,Liechtenstein,1984,Bronze,37849
F,Liechtenstein,1976,Bronze,37850
F,Liechtenstein,1980,Silver,37851
F,Liechtenstein,1980,Gold,37852
F,Liechtenstein,1980,Gold,37853
M,Lithuania,2000,Bronze,201
M,Lithuania,2000,Gold,442
M,Lithuania,2004,Gold,443
M,Lithuania,2008,Bronze,444
F,Lithuania,2012,Gold,1223
M,Lithuania,1992,Bronze,3872
M,Lithuania,1992,Bronze,5567
M,Lithuania,2016,Bronze,7540
M,Lithuania,1992,Bronze,7613
M,Lithuania,1992,Bronze,8611
M,Lithuania,1996,Bronze,8612
M,Lithuania,2000,Bronze,8613
M,Lithuania,2000,Bronze,11045
M,Lithuania,2016,Silver,11899
F,Lithuania,2000,Gold,12068
M,Lithuania,2000,Bronze,15277
M,Lithuania,1992,Bronze,15912
M,Lithuania,1992,Bronze,16331
M,Lithuania,1996,Bronze,16332
M,Lithuania,2012,Bronze,16504
M,Lithuania,1992,Bronze,18291
M,Lithuania,2008,Silver,18481
M,Lithuania,1992,Bronze,18745
M,Lithuania,1996,Bronze,18746
M,Lithuania,2016,Bronze,19127
M,Lithuania,1996,Bronze,20905
M,Lithuania,2000,Bronze,21685
M,Lithuania,1992,Bronze,21687
M,Lithuania,1996,Bronze,21688
M,Lithuania,2000,Bronze,22009
M,Lithuania,2000,Bronze,22012
F,Lithuania,2012,Gold,22678
M,Lithuania,2008,Bronze,23388
M,Lithuania,1996,Bronze,26092
M,Lithuania,1992,Bronze,26599
M,Lithuania,2012,Bronze,27047
F,Lithuania,2000,Bronze,27714
M,Lithuania,2016,Bronze,28391
M,Lithuania,2016,Silver,29122
M,Lithuania,1992,Bronze,30054
M,Lithuania,1996,Bronze,30055
F,Lithuania,2000,Bronze,30159
M,Lithuania,2000,Bronze,32137
F,Lithuania,2004,Silver,32287
M,Lithuania,2000,Bronze,32705
M,Lithuania,1996,Bronze,33437
M,Lithuania,2000,Bronze,33438
M,Lithuania,2012,Silver,33693
M,Lithuania,2000,Bronze,34993
M,Lithuania,1992,Gold,35773
M,Lithuania,1996,Bronze,36011
F,Lithuania,2016,Bronze,36033
M,Lithuania,1992,Bronze,36865
F,Lithuania,2016,Bronze,36873
F,Lithuania,2008,Silver,37006
M,Lithuania,2004,Silver,39186
M,Lithuania,2008,Bronze,39187
F,Lithuania,2000,Bronze,39601
M,Lithuania,1996,Bronze,39736
M,Lithuania,2000,Bronze,39737
M,Lithuania,1996,Bronze,39738
M,Luxembourg,1920,Silver,607
M,Luxembourg,1952,Gold,1928
M,Luxembourg,1992,Silver,11147
M,Luxembourg,1992,Silver,11148
M,Luxembourg,1924,Silver,13295
M,Luxembourg,1924,Gold,15056
M,Luxembourg,1928,Gold,15057
M,Luxembourg,1900,Gold,34674
M,Macedonia,2000,Bronze,14601
M,Malaysia,2016,Bronze,1394
M,Malaysia,2016,Silver,5234
F,Malaysia,2016,Silver,5418
F,Malaysia,2016,Silver,11313
M,Malaysia,2016,Silver,11314
M,Malaysia,2008,Silver,19578
M,Malaysia,2012,Silver,19579
M,Malaysia,2016,Silver,19580
F,Malaysia,2012,Bronze,29082
F,Malaysia,2016,Silver,29083
M,Malaysia,1996,Bronze,31829
M,Malaysia,2016,Silver,34295
M,Malaysia,1996,Silver,5319
M,Malaysia,1996,Silver,38882
M,Malaysia,1992,Bronze,31830
M,Malaysia,1992,Bronze,31831
M,Mauritius,2008,Bronze,15987
M,Mexico,1984,Silver,126
M,Mexico,2012,Gold,1068
F,Mexico,2012,Bronze,1388
M,Mexico,1980,Bronze,1796
M,Mexico,1976,Gold,2105
M,Mexico,2000,Bronze,2323
M,Mexico,1936,Bronze,3509
M,Mexico,1936,Bronze,3510
M,Mexico,1960,Bronze,3613
M,Mexico,1932,Silver,4601
M,Mexico,1948,Bronze,4787
M,Mexico,1984,Gold,4819
M,Mexico,1948,Bronze,4840
M,Mexico,1952,Silver,4841
M,Mexico,1956,Bronze,4842
M,Mexico,1956,Gold,4843
M,Mexico,2012,Gold,5317
M,Mexico,1936,Bronze,5569
M,Mexico,2012,Gold,6115
M,Mexico,2012,Gold,6127
M,Mexico,1936,Bronze,6984
M,Mexico,1968,Gold,7229
M,Mexico,2012,Gold,7953
M,Mexico,2012,Gold,8815
F,Mexico,2008,Bronze,8951
F,Mexico,2012,Silver,8952
F,Mexico,2008,Gold,8953
F,Mexico,2012,Bronze,8954
F,Mexico,2016,Silver,8955
M,Mexico,2000,Bronze,8988
M,Mexico,2012,Gold,9110
M,Mexico,1964,Bronze,9114
M,Mexico,1936,Bronze,9432
M,Mexico,2012,Silver,10596
M,Mexico,1968,Silver,10761
M,Mexico,1980,Silver,11159
M,Mexico,1936,Bronze,11369
M,Mexico,1980,Bronze,11371
F,Mexico,2016,Silver,11425
M,Mexico,1988,Bronze,11429
M,Mexico,1984,Silver,11435
M,Mexico,1984,Gold,11436
M,Mexico,1936,Bronze,11630
F,Mexico,2004,Silver,12082
F,Mexico,2004,Silver,12091
M,Mexico,2016,Bronze,13520
M,Mexico,2000,Silver,13531
M,Mexico,1936,Bronze,13534
M,Mexico,2012,Gold,13552
M,Mexico,1932,Silver,14386
M,Mexico,2012,Gold,15517
M,Mexico,2012,Gold,15519
F,Mexico,2000,Gold,15520
M,Mexico,1984,Silver,20670
M,Mexico,1948,Gold,21730
M,Mexico,1948,Gold,21731
M,Mexico,1948,Bronze,21732
M,Mexico,1936,Bronze,21927
M,Mexico,1988,Bronze,22749
M,Mexico,1980,Bronze,22755
M,Mexico,1992,Silver,22810
M,Mexico,2012,Gold,23027
M,Mexico,1936,Bronze,23999
M,Mexico,1968,Gold,24051
M,Mexico,1936,Bronze,24446
M,Mexico,1936,Bronze,25627
F,Mexico,2012,Silver,25829
M,Mexico,1936,Bronze,25841
F,Mexico,2008,Bronze,25849
M,Mexico,1936,Bronze,26215
M,Mexico,1976,Bronze,26293
M,Mexico,1968,Silver,26692
M,Mexico,2012,Gold,26811
M,Mexico,2008,Gold,26844
M,Mexico,1980,Bronze,26847
M,Mexico,1980,Bronze,26848
M,Mexico,1980,Bronze,26855
M,Mexico,2000,Silver,27476
M,Mexico,2012,Gold,27668
F,Mexico,1968,Bronze,28405
M,Mexico,1936,Bronze,28412
M,Mexico,2012,Gold,28815
M,Mexico,1968,Bronze,29244
M,Mexico,2016,Bronze,29315
M,Mexico,1968,Gold,29394
F,Mexico,1968,Silver,29395
F,Mexico,2012,Silver,29415
F,Mexico,2004,Bronze,30180
M,Mexico,2004,Silver,30181
M,Mexico,2012,Gold,30183
M,Mexico,2012,Silver,30301
M,Mexico,2016,Silver,30302
M,Mexico,2000,Bronze,30303
F,Mexico,2012,Bronze,30305
M,Mexico,1996,Bronze,31266
M,Mexico,1936,Bronze,32270
M,Mexico,1948,Bronze,32631
M,Mexico,1980,Bronze,34529
M,Mexico,1948,Silver,35924
M,Mexico,1948,Gold,35925
M,Mexico,1980,Bronze,36038
M,Mexico,1948,Gold,36039
M,Mexico,1980,Bronze,36522
M,Mexico,2012,Gold,36768
M,Mexico,1984,Bronze,39082
M,Mexico,1972,Silver,39240
M,Mexico,1968,Bronze,39285
M,Moldova,2012,Bronze,5687
M,Moldova,2008,Bronze,11323
M,Moldova,2000,Bronze,12015
F,Moldova,2012,Bronze,14796
M,Moldova,1996,Silver,16017
M,Moldova,2000,Silver,23491
M,Moldova,1996,Bronze,24099
M,Moldova,1996,Silver,28753
M,Monaco,1924,Bronze,22619
M,Mongolia,1968,Bronze,5516
M,Mongolia,1968,Bronze,6694
M,Mongolia,2016,Bronze,7933
M,Mongolia,1996,Bronze,7934
F,Mongolia,1992,Bronze,7935
F,Mongolia,2016,Silver,7937
